data;codigo;var_mensal;var_mensal_15
01/12/2018;5;0.48;0.41
01/01/2019;5;-1.24;-1.38
01/02/2019;5;1.88;1.18
01/03/2019;5;0.07;0.05
01/04/2019;5;0.06;0.32
01/05/2019;5;;
01/06/2019;5;0.74;0.51
01/07/2019;5;0.92;0.53
01/08/2019;5;0.64;0.11
01/09/2019;5;0.72;0.49
01/10/2019;5;0.74;0.96
01/11/2019;5;0.76;-1.02
01/12/2019;5;0.37;1.22
01/01/2020;5;2.79;4.39
01/02/2020;5;-2.72;0.42
01/03/2020;5;-0.49;0.98
01/04/2020;5;1.03;1.02
01/05/2020;5;0.48;0.48
01/06/2020;5;1.43;1
01/07/2020;5;0.13;0.13
01/08/2020;5;-0.85;-0.32
01/09/2020;5;2.33;2.24
01/10/2020;5;2.05;1.85
01/11/2020;5;;
01/12/2020;5;0.08;0.14
01/01/2021;5;;
01/02/2021;5;;
01/03/2021;5;;
01/04/2021;5;1.37;1.54
01/05/2021;5;0.94;0.17
01/06/2021;5;;
01/07/2021;5;;
01/08/2021;5;-0.02;
01/09/2021;5;0.15;
01/10/2021;5;;
01/11/2021;5;5.52;
01/12/2021;5;;2.01
01/01/2022;5;;-1.34
01/02/2010;6;0.68;0.39
01/03/2010;6;0.37;-1.01
01/04/2010;6;;
01/05/2010;6;-1.54;0.96
01/06/2010;6;0.06;1.56
01/07/2010;6;-0.45;-0.82
01/08/2010;6;13.77;27.2
01/09/2010;6;-1.24;-0.54
01/10/2010;6;-24.55;-28.31
01/11/2010;6;0.69;1.17
01/12/2010;6;0.81;1.15
01/01/2011;6;3.25;3.08
01/02/2011;6;-9.17;-1.07
01/03/2011;6;-0.87;-1.17
01/04/2011;6;3.99;4.88
01/05/2011;6;3.11;3.74
01/06/2011;6;-4.18;-5.01
01/07/2011;6;-7.61;-4.48
01/08/2011;6;-0.03;1.68
01/09/2011;6;-3.95;-4.67
01/10/2011;6;4.88;6.63
01/11/2011;6;-0.58;-2.82
01/12/2011;6;1.48;-0.19
01/01/2012;6;4.86;3.22
01/02/2012;6;1.21;0.86
01/03/2012;6;0.12;-0.46
01/04/2012;6;;
01/05/2012;6;;
01/06/2012;6;1.74;-1.11
01/07/2012;6;1.49;
01/08/2012;6;2.38;3.66
01/09/2012;6;9.57;2.5
01/10/2012;6;1.47;
01/11/2012;6;;
01/12/2012;6;9.22;
01/01/2013;6;-0.15;-0.25
01/02/2013;6;0.91;-0.23
01/03/2013;6;0.75;0.15
01/04/2013;6;8.02;1.9
01/05/2013;6;1.67;4.24
01/06/2013;6;0.76;0.6
01/07/2013;6;1.2;
01/08/2013;6;0.67;-0.47
01/09/2013;6;0.68;1.64
01/10/2013;6;2.83;2.41
01/11/2013;6;-0.23;-0.14
01/12/2013;6;3.12;6.33
01/01/2014;6;0.6;0.17
01/02/2014;6;;
01/03/2014;6;0.7;0.78
01/04/2014;6;2.53;1.08
01/05/2014;6;-0.62;1.01
01/06/2014;6;12.27;14.59
01/07/2014;6;-0.99;0.43
01/08/2014;6;0.98;-0.33
01/09/2014;6;0.63;1.18
01/10/2014;6;0.69;1.81
01/11/2014;6;0.47;0.92
01/12/2014;6;0.92;0.92
01/01/2015;6;0.37;2.22
01/02/2015;6;0.22;-0.23
01/03/2015;6;-0.51;0.39
01/04/2015;6;1.36;-0.13
01/05/2015;6;0.71;0.87
01/06/2015;6;-0.23;0.91
01/07/2015;6;0.71;1.04
01/08/2015;6;3.84;5.27
01/09/2015;6;-0.14;0.51
01/10/2015;6;0.2;0.24
01/11/2015;6;-0.57;-0.27
01/12/2015;6;2.13;0.05
01/01/2016;6;-0.5;-1.58
01/02/2016;6;1.37;-0.56
01/03/2016;6;1.14;0.63
01/04/2016;6;-0.56;0.22
01/05/2016;6;-0.59;-0.52
01/06/2016;6;-0.58;-0.86
01/07/2016;6;1.49;0.02
01/08/2016;6;-0.21;0.01
01/09/2016;6;0.47;0.22
01/10/2016;6;0.49;-1.43
01/11/2016;6;;
01/12/2016;6;0.33;0.13
01/01/2017;6;1.35;0.62
01/02/2017;6;-0.13;0.87
01/03/2017;6;0.32;0.92
01/04/2017;6;1.28;0.19
01/05/2017;6;-0.39;0.02
01/06/2017;6;0.38;1.41
01/07/2017;6;0.97;1.25
01/08/2017;6;0.28;-1.27
01/09/2017;6;-0.73;0.78
01/10/2017;6;;
01/11/2017;6;1.26;0.23
01/12/2017;6;0.52;0.28
01/01/2018;6;;
01/02/2018;6;-1.93;-2.01
01/03/2018;6;0.8;3.91
01/04/2018;6;1.71;0.28
01/05/2018;6;;
01/06/2018;6;0.3;0.28
01/07/2018;6;;
01/08/2018;6;0.34;0.04
01/09/2018;6;-0.26;0.07
01/10/2018;6;-14.02;-7.62
01/11/2018;6;2.16;0.67
01/12/2018;6;0.49;0.43
01/01/2019;6;0.87;1.15
01/02/2019;6;-0.26;-0.13
01/03/2019;6;0.24;0.15
01/04/2019;6;-1.78;-2.01
01/05/2019;6;0.52;-0.18
01/06/2019;6;0.76;1.45
01/07/2019;6;-0.26;-0.26
01/08/2019;6;0.371171449;0.961222697
01/09/2019;6;0.21;-0.27
01/10/2019;6;-2.01;0.14
01/11/2019;6;;
01/12/2019;6;-0.35;-0.34
01/01/2020;6;0.47;0.7
01/02/2020;6;0.83;0.74
01/03/2020;6;0.48;0.47
01/04/2020;6;0.36;0.36
01/05/2020;6;0.35;0.35
01/06/2020;6;0.58;1.15
01/07/2020;6;0.77;0.77
01/08/2020;6;0.37;-0.25
01/09/2020;6;0.35;0.44
01/10/2020;6;-0.29;1.46
01/11/2020;6;0.96;0.52
01/12/2020;6;0.67;0.69
01/01/2021;6;;
01/02/2021;6;0.02;0.03
01/03/2021;6;0.4;
01/04/2021;6;1.67;1.28
01/05/2021;6;;
01/06/2021;6;;
01/07/2021;6;;
01/08/2021;6;0.75;0.66
01/09/2021;6;0.64;1.3
01/10/2021;6;;
01/11/2021;6;;
01/12/2021;6;;0.81
01/01/2022;6;;1.89
01/02/2010;7;-0.7;-0.81
01/03/2010;7;0.37;-1.15
01/04/2010;7;;
01/05/2010;7;2.66;-2.95
01/06/2010;7;;
01/07/2010;7;0.26;-2.38
01/08/2010;7;14.69;17.97
01/09/2010;7;0.52;3.99
01/10/2010;7;-0.55;1.21
01/11/2010;7;1.31;0.52
01/12/2010;7;0.12;2.95
01/01/2011;7;0.15;-0.37
01/02/2011;7;-0.74;6.84
01/03/2011;7;-10.7;-7.2
01/04/2011;7;2;3.32
01/05/2011;7;4.92;4.82
01/06/2011;7;-3.15;-6.51
01/07/2011;7;3.62;1.43
01/08/2011;7;8.52;4.15
01/09/2011;7;-0.98;-1.48
01/10/2011;7;0.57;0.47
01/11/2011;7;-0.72;-3.25
01/12/2011;7;1.6;2.49
01/01/2012;7;-1.8;0.56
01/02/2012;7;0.13;0.47
01/03/2012;7;1.12;-0.43
01/04/2012;7;-1.21;1.06
01/05/2012;7;;
01/06/2012;7;0.04;0.73
01/07/2012;7;;
01/08/2012;7;3.87;0.64
01/09/2012;7;-3.72;2.28
01/10/2012;7;;
01/11/2012;7;2.57;7.18
01/12/2012;7;-4.52;
01/01/2013;7;1.49;0.08
01/02/2013;7;1.13;-0.4
01/03/2013;7;0.18;0.42
01/04/2013;7;-1.04;0.18
01/05/2013;7;3.37;5.7
01/06/2013;7;-0.19;0.57
01/07/2013;7;0.05;1.73
01/08/2013;7;1.63;0.43
01/09/2013;7;0.44;-1.96
01/10/2013;7;0.89;-0.53
01/11/2013;7;-6.37;-12.43
01/12/2013;7;2.49;3.54
01/01/2014;7;1.31;3.26
01/02/2014;7;0.04;-0.6
01/03/2014;7;-1.25;0.71
01/04/2014;7;-0.37;0.62
01/05/2014;7;1.66;1.83
01/06/2014;7;3.54;1.57
01/07/2014;7;1.48;0.67
01/08/2014;7;0.31;0.22
01/09/2014;7;0.79;0.09
01/10/2014;7;-0.59;0.25
01/11/2014;7;0.62;0.85
01/12/2014;7;0.4;0.39
01/01/2015;7;-0.39;0.46
01/02/2015;7;0.51;0.83
01/03/2015;7;1.91;0.41
01/04/2015;7;-0.4;-0.01
01/05/2015;7;;0.378342957
01/06/2015;7;0.08;-0.05
01/07/2015;7;0.19;0.11
01/08/2015;7;-0.04;0.01
01/09/2015;7;;
01/10/2015;7;0.08;0.09
01/11/2015;7;0.75;1.26
01/12/2015;7;-0.2;1.1
01/01/2016;7;-0.37;2.8
01/02/2016;7;0.52;0.35
01/03/2016;7;0.61;0.45
01/04/2016;7;-0.12;
01/05/2016;7;-0.05;0.99
01/06/2016;7;1.06;0.3
01/07/2016;7;-0.41;-0.25
01/08/2016;7;;
01/09/2016;7;1.68;2.86
01/10/2016;7;-0.01;0.6
01/11/2016;7;0.65;0.42
01/12/2016;7;0.98;0.36
01/01/2017;7;0.93;0.41
01/02/2017;7;;
01/03/2017;7;0.14;0.29
01/04/2017;7;0.57;-0.21
01/05/2017;7;0.44;0.26
01/06/2017;7;1.21;1.46
01/07/2017;7;0.89;0.34
01/08/2017;7;-0.71;0.9
01/09/2017;7;1.21;0.31
01/10/2017;7;;
01/11/2017;7;-0.26;0.8
01/12/2017;7;0.24;-0.44
01/01/2018;7;-1.18;-0.88
01/02/2018;7;-0.12;-0.1
01/03/2018;7;0.13;0.93
01/04/2018;7;;
01/05/2018;7;;
01/06/2018;7;1.58;1.7
01/07/2018;7;0.42;-0.3
01/08/2018;7;0.81;-0.05
01/09/2018;7;;
01/10/2018;7;0.32;0.01
01/11/2018;7;3.1;2.28
01/12/2018;7;-0.13;0.04
01/01/2019;7;0.57;0.44
01/02/2019;7;0.69;0.74
01/03/2019;7;1.33;1.23
01/04/2019;7;0.35;0.25
01/05/2019;7;2.38;1.48
01/06/2019;7;0.22;0.57
01/07/2019;7;0.45;1.2
01/08/2019;7;0.27;0.32
01/09/2019;7;0.35;0.03
01/10/2019;7;0.391596499;0.618189777
01/11/2019;7;0.35;1.48
01/12/2019;7;-0.66;-0.44
01/01/2020;7;0.5;1.37
01/02/2020;7;0.7;0.71
01/03/2020;7;-0.31;0.19
01/04/2020;7;0.77;0.85
01/05/2020;7;0.64;0.65
01/06/2020;7;0.46;1.22
01/07/2020;7;-0.87;-0.9
01/08/2020;7;0.85;0.91
01/09/2020;7;-0.09;-0.04
01/10/2020;7;3.7;3.69
01/11/2020;7;-0.4;-0.78
01/12/2020;7;-0.02;0.08
01/01/2021;7;;
01/02/2021;7;;
01/03/2021;7;0.73;2.03
01/04/2021;7;;
01/05/2021;7;0.73;1.06
01/06/2021;7;0.5;0.51
01/07/2021;7;0.2;0.19
01/08/2021;7;-0.01;-0.14
01/09/2021;7;0.67;-0.24
01/10/2021;7;;
01/11/2021;7;;
01/12/2021;7;;2.22
01/01/2022;7;;3.17
01/02/2010;8;-0.92;-0.66
01/03/2010;8;3.79;3.85
01/04/2010;8;;
01/05/2010;8;-1.07;-0.71
01/06/2010;8;1.32;-1.17
01/07/2010;8;0.27;-0.16
01/08/2010;8;19.91;6.54
01/09/2010;8;-1.3;-15.75
01/10/2010;8;7.67;9.15
01/11/2010;8;0.47;0.39
01/12/2010;8;-0.12;0.5
01/01/2011;8;0.58;1.78
01/02/2011;8;12;-1.22
01/03/2011;8;-2.5;-4.28
01/04/2011;8;-3.28;-6.82
01/05/2011;8;-1.17;-1.82
01/06/2011;8;-3.08;-7.49
01/07/2011;8;7.28;-0.57
01/08/2011;8;1.71;4.88
01/09/2011;8;-1.46;-0.62
01/10/2011;8;0.91;0.58
01/11/2011;8;-4.42;-2.13
01/12/2011;8;-1.72;-1.02
01/01/2012;8;1.07;-0.7
01/02/2012;8;0.07;0.16
01/03/2012;8;4.91;3.74
01/04/2012;8;-4.94;-2.8
01/05/2012;8;3.19;
01/06/2012;8;2.6;-1.09
01/07/2012;8;-6.48;
01/08/2012;8;-5.82;9.86
01/09/2012;8;;
01/10/2012;8;;
01/11/2012;8;-0.97;-0.38
01/12/2012;8;1.45;
01/01/2013;8;0.12;-1.7
01/02/2013;8;-0.25;-0.05
01/03/2013;8;2.19;1.1
01/04/2013;8;0.86;2.15
01/05/2013;8;0.66;-1.96
01/06/2013;8;0.71;0.98
01/07/2013;8;1.05;1.51
01/08/2013;8;-1.38;0.75
01/09/2013;8;-1.41;2.73
01/10/2013;8;1.42;0.76
01/11/2013;8;13.64;12.56
01/12/2013;8;;-0.22
01/01/2014;8;0.43;0.82
01/02/2014;8;0.58;1.62
01/03/2014;8;1.37;-0.02
01/04/2014;8;-0.41;-0.21
01/05/2014;8;1.37;0.96
01/06/2014;8;6.15;4.06
01/07/2014;8;-0.81;-0.32
01/08/2014;8;1.31;1.02
01/09/2014;8;-0.25;0.74
01/10/2014;8;0.49;0.84
01/11/2014;8;1.2;0.48
01/12/2014;8;-0.04;-0.08
01/01/2015;8;0.42;0.4
01/02/2015;8;2.02;0.71
01/03/2015;8;-1.44;-1.19
01/04/2015;8;0.1;1.52
01/05/2015;8;0.71;0.54
01/06/2015;8;-0.13;-0.08
01/07/2015;8;0.35;0.36
01/08/2015;8;0.38;0.38
01/09/2015;8;2.61;2.85
01/10/2015;8;1.76;1.35
01/11/2015;8;1.34;0.19
01/12/2015;8;1.51;0.62
01/01/2016;8;0.35;0.19
01/02/2016;8;2.27;1.97
01/03/2016;8;1.1;0.66
01/04/2016;8;0.34;0.18
01/05/2016;8;-0.25;1.71
01/06/2016;8;1.84;1.49
01/07/2016;8;-1.21;-1.11
01/08/2016;8;-0.34;-0.27
01/09/2016;8;-0.49;-0.59
01/10/2016;8;0.35;1.19
01/11/2016;8;;
01/12/2016;8;-0.7;1.04
01/01/2017;8;-0.28;0.77
01/02/2017;8;0.73;0.5
01/03/2017;8;-0.3;-0.92
01/04/2017;8;0.67;0.44
01/05/2017;8;1.72;2.3
01/06/2017;8;0.47;0.06
01/07/2017;8;-0.98;0.71
01/08/2017;8;1.32;1.73
01/09/2017;8;0.51;1.75
01/10/2017;8;;
01/11/2017;8;0.6;-0.6
01/12/2017;8;0.41;0.65
01/01/2018;8;-2.17;0.59
01/02/2018;8;-4.43;-3.32
01/03/2018;8;-0.08;0.01
01/04/2018;8;;
01/05/2018;8;0.37;0.1836
01/06/2018;8;0.11;0.11
01/07/2018;8;0.66;0.59
01/08/2018;8;0.48;0.22
01/09/2018;8;-0.26;-0.71
01/10/2018;8;-0.26;-0.55
01/11/2018;8;1.9;0.52
01/12/2018;8;-0.05;-0.03
01/01/2019;8;-0.08;0.08
01/02/2019;8;-0.39;2.11
01/03/2019;8;2.31;1.66
01/04/2019;8;-0.21;0.53
01/05/2019;8;0.7;-0.23
01/06/2019;8;0.56;0.49
01/07/2019;8;-0.4;-0.51
01/08/2019;8;0.37;0.36
01/09/2019;8;0.52;0.52
01/10/2019;8;0.53;0.54
01/11/2019;8;2.12;0.25
01/12/2019;8;-2.69;-2.78
01/01/2020;8;0.52;1.19
01/02/2020;8;0.56;0.45
01/03/2020;8;-0.83;1.18
01/04/2020;8;5.51;11.18
01/05/2020;8;0.72;0.72
01/06/2020;8;-0.88;0.08
01/07/2020;8;-0.38;0.1
01/08/2020;8;1.58;1.65
01/09/2020;8;;
01/10/2020;8;-7.09;
01/11/2020;8;0.78;2.96
01/12/2020;8;;-0.01
01/01/2021;8;0.96;0.96
01/02/2021;8;;
01/03/2021;8;;
01/04/2021;8;0.69;-0.08
01/05/2021;8;0.68;0.09
01/06/2021;8;;
01/07/2021;8;;
01/08/2021;8;-1.16;-0.78
01/09/2021;8;0.04;0.04
01/10/2021;8;-0.92;-0.78
01/11/2021;8;;
01/12/2021;8;;0.19
01/01/2022;8;;0.25
01/02/2010;9;-2.18;-2.24
01/03/2010;9;9.8;2.25
01/04/2010;9;;
01/05/2010;9;0.23;-1.47
01/06/2010;9;1.21;1.69
01/07/2010;9;0.23;-1.02
01/08/2010;9;5.5;1.91
01/09/2010;9;-4.05;-1.36
01/10/2010;9;1.45;-1.66
01/11/2010;9;1.18;0.82
01/12/2010;9;1.55;1.99
01/01/2011;9;5.38;1.95
01/02/2011;9;0.4;-2.57
01/03/2011;9;0.37;-0.86
01/04/2011;9;0.6;-1.97
01/05/2011;9;5.82;4.83
01/06/2011;9;-3.65;-1.92
01/07/2011;9;21.54;5.55
01/08/2011;9;-0.29;8.33
01/09/2011;9;7.48;5.7
01/10/2011;9;0.22;0.54
01/11/2011;9;3.63;2.51
01/12/2011;9;0.55;0.13
01/01/2012;9;0.38;0.92
01/02/2012;9;3.58;3.54
01/03/2012;9;-0.77;1.61
01/04/2012;9;-3.09;-3.55
01/05/2012;9;;
01/06/2012;9;-0.18;0.53
01/07/2012;9;7.41;
01/08/2012;9;-1.87;-2.24
01/09/2012;9;;
01/10/2012;9;;
01/11/2012;9;4.26;-0.24
01/12/2012;9;;
01/01/2013;9;-0.67;-0.91
01/02/2013;9;-0.67;0.13
01/03/2013;9;0.75;0.41
01/04/2013;9;0.45;0.53
01/05/2013;9;2.41;1.41
01/06/2013;9;-1.85;-1.16
01/07/2013;9;-0.18;0.03
01/08/2013;9;2.06;1.12
01/09/2013;9;1.4;-0.21
01/10/2013;9;0.62;-0.03
01/11/2013;9;8.69;6.03
01/12/2013;9;0.78;1.12
01/01/2014;9;0.39;0.84
01/02/2014;9;-0.16;0.16
01/03/2014;9;-3.58;-2.34
01/04/2014;9;-0.36;-0.79
01/05/2014;9;1.36;1.84
01/06/2014;9;2.34;2.9
01/07/2014;9;-0.07;0.4
01/08/2014;9;0.69;0.41
01/09/2014;9;0.09;1.92
01/10/2014;9;2.32;2.53
01/11/2014;9;0.3;-0.02
01/12/2014;9;0.12;0.08
01/01/2015;9;1.01;1.13
01/02/2015;9;1.32;1.13
01/03/2015;9;1.13;0.74
01/04/2015;9;0.86;0.86
01/05/2015;9;0.41;-0.03
01/06/2015;9;-0.19;0.22
01/07/2015;9;0.75;1.99
01/08/2015;9;1.22;1.62
01/09/2015;9;-0.79;1.75
01/10/2015;9;0.61;-0.28
01/11/2015;9;-0.33;-0.16
01/12/2015;9;-0.49;-0.73
01/01/2016;9;0.48;0.54
01/02/2016;9;2.2;2.01
01/03/2016;9;-0.01;1.01
01/04/2016;9;0.6;1.61
01/05/2016;9;-0.25;-0.02
01/06/2016;9;-0.02;0.17
01/07/2016;9;2.21;0.95
01/08/2016;9;0.45;0.26
01/09/2016;9;0.93;-0.81
01/10/2016;9;0.75;1.15
01/11/2016;9;;
01/12/2016;9;-0.35;-0.26
01/01/2017;9;-0.18;0.64
01/02/2017;9;1.46;1.35
01/03/2017;9;0.96;-0.71
01/04/2017;9;-0.54;0.14
01/05/2017;9;-0.06;1.11
01/06/2017;9;-1.36;-1.26
01/07/2017;9;-0.46;-0.65
01/08/2017;9;0.19;-0.5
01/09/2017;9;0.63;1.41
01/10/2017;9;;
01/11/2017;9;2.04;2.1
01/12/2017;9;0.73;0.68
01/01/2018;9;1.27;-0.55
01/02/2018;9;0.95;0.83
01/03/2018;9;6.59;3.89
01/04/2018;9;;
01/05/2018;9;;
01/06/2018;9;0.28;0.28
01/07/2018;9;0.51;1.06
01/08/2018;9;1.48;1.83
01/09/2018;9;0.78;0.21
01/10/2018;9;0.01;0.17
01/11/2018;9;10.53;7.08
01/12/2018;9;-0.09;-0.21
01/01/2019;9;-0.08;-0.09
01/02/2019;9;0.3;0.61
01/03/2019;9;1.15;1.95
01/04/2019;9;0.43;-0.12
01/05/2019;9;;
01/06/2019;9;0.21;0.07
01/07/2019;9;1.01;2.04
01/08/2019;9;0.17;0.43
01/09/2019;9;0.63;0.63
01/10/2019;9;1.17;0.92
01/11/2019;9;-0.24;0.5
01/12/2019;9;1.66;1.2
01/01/2020;9;0.54;2.2
01/02/2020;9;0.2;0.16
01/03/2020;9;0.65;0.26
01/04/2020;9;-0.4;-0.78
01/05/2020;9;0.27;0.27
01/06/2020;9;0.38;-0.08
01/07/2020;9;0.35;1.24
01/08/2020;9;0.45;0.79
01/09/2020;9;;
01/10/2020;9;-4.09;
01/11/2020;9;0.23;0.13
01/12/2020;9;0.03;0.03
01/01/2021;9;0.02;0.02
01/02/2021;9;3.62;3.67
01/03/2021;9;0.37;0.58
01/04/2021;9;0.65;0.85
01/05/2021;9;-0.51;0.35
01/06/2021;9;;
01/07/2021;9;;
01/08/2021;9;0.55;0.18
01/09/2021;9;;
01/10/2021;9;-0.8;-0.64
01/11/2021;9;;
01/12/2021;9;;0.58
01/01/2022;9;;1.09
01/02/2010;11;0.57;0.48
01/03/2010;11;-0.34;-0.47
01/04/2010;11;-0.58;-1.91
01/05/2010;11;;
01/06/2010;11;1.02;1.46
01/07/2010;11;-2.34;3.52
01/08/2010;11;0.64;-0.31
01/09/2010;11;-9.68;-7.35
01/10/2010;11;-5.86;5.67
01/11/2010;11;-0.55;-2.24
01/12/2010;11;0.35;
01/01/2011;11;0.34;0.49
01/02/2011;11;4.81;-4.9
01/03/2011;11;1.47;5.67
01/04/2011;11;4.5;4.02
01/05/2011;11;-0.37;-0.7
01/06/2011;11;4.14;0.87
01/07/2011;11;7.57;13.15
01/08/2011;11;-18.95;-13.2
01/09/2011;11;2.45;0.68
01/10/2011;11;-5.13;-3.65
01/11/2011;11;0.46;1.55
01/12/2011;11;-2.44;-4.09
01/01/2012;11;2.1;4.09
01/02/2012;11;-2.46;-0.08
01/03/2012;11;0.06;4.35
01/04/2012;11;-0.61;-1.68
01/05/2012;11;1.93;-1.98
01/06/2012;11;3.11;
01/07/2012;11;1.99;1.04
01/08/2012;11;4.16;
01/09/2012;11;2.05;4.91
01/10/2012;11;;
01/11/2012;11;;
01/12/2012;11;;
01/01/2013;11;;
01/02/2013;11;0.17;-0.53
01/03/2013;11;-0.83;1.45
01/04/2013;11;-1.06;0.29
01/05/2013;11;-0.58;0.2
01/06/2013;11;4.84;4.36
01/07/2013;11;1.22;1.54
01/08/2013;11;0.41;0.8
01/09/2013;11;0.52;-0.21
01/10/2013;11;0.24;0.26
01/11/2013;11;0.23;0.62
01/12/2013;11;0.6;-5.86
01/01/2014;11;0.46;-0.48
01/02/2014;11;1.58;1.89
01/03/2014;11;1.69;-0.15
01/04/2014;11;-0.74;0.97
01/05/2014;11;2.59;0.87
01/06/2014;11;-0.19;-0.51
01/07/2014;11;-2.68;-1.08
01/08/2014;11;0.13;-0.2
01/09/2014;11;0.72;0.38
01/10/2014;11;0.57;0.5
01/11/2014;11;1.27;1
01/12/2014;11;0.22;-0.51
01/01/2015;11;0.65;0.82
01/02/2015;11;0.68;0.72
01/03/2015;11;0.54;-0.42
01/04/2015;11;4.43;0.77
01/05/2015;11;0.35;0.36
01/06/2015;11;-0.21;-0.29
01/07/2015;11;-1.63;-2.26
01/08/2015;11;0.94;0.44
01/09/2015;11;-0.61;-0.28
01/10/2015;11;-0.85;-1.65
01/11/2015;11;0.59;0.29
01/12/2015;11;-0.67;-0.84
01/01/2016;11;-1.02;-2.24
01/02/2016;11;0.88;0.37
01/03/2016;11;0.61;0.74
01/04/2016;11;0.13;-0.36
01/05/2016;11;0.56;-0.89
01/06/2016;11;-1.57;-3.33
01/07/2016;11;0.26;-0.48
01/08/2016;11;-1.06;-0.21
01/09/2016;11;0.05;-0.22
01/10/2016;11;0.64;0.3
01/11/2016;11;1.75;1.52
01/12/2016;11;;
01/01/2017;11;-0.11;-0.79
01/02/2017;11;0.78;-0.91
01/03/2017;11;0.88;0.35
01/04/2017;11;1.1;1.42
01/05/2017;11;0.58;0.07
01/06/2017;11;1.38;0.36
01/07/2017;11;-0.05;0.3
01/08/2017;11;0.89;0.37
01/09/2017;11;1.78;2.33
01/10/2017;11;-0.86;-0.11
01/11/2017;11;0.23;-0.84
01/12/2017;11;2.93;1.46
01/01/2018;11;0.17;0.76
01/02/2018;11;;
01/03/2018;11;0.08;0.33
01/04/2018;11;0.81;0.26
01/05/2018;11;;
01/06/2018;11;;
01/07/2018;11;0.75;0.74
01/08/2018;11;-0.17;1.36
01/09/2018;11;1.18;1.04
01/10/2018;11;0.82;-0.49
01/11/2018;11;0.17;0.13
01/12/2018;11;-0.15;0.1
01/01/2019;11;3.09;0.73
01/02/2019;11;0.23;0.1
01/03/2019;11;-0.13;0.45
01/04/2019;11;-0.27;-0.75
01/05/2019;11;-0.33;-0.08
01/06/2019;11;0.18;0.578495031
01/07/2019;11;0.6;0.62
01/08/2019;11;-0.09;0.16
01/09/2019;11;-0.7;-0.33
01/10/2019;11;0.72;0.73
01/11/2019;11;0.16;0.33
01/12/2019;11;0.04;0.9
01/01/2020;11;0.59;0.73
01/02/2020;11;-0.79;-0.11
01/03/2020;11;0.01;0.05
01/04/2020;11;1.3;0.79
01/05/2020;11;-0.33;1.15
01/06/2020;11;0.13;0.13
01/07/2020;11;-0.21;-0.36
01/08/2020;11;0.66;-0.51
01/09/2020;11;0.93;0.32
01/10/2020;11;;
01/11/2020;11;-2.49;
01/12/2020;11;;1.78
01/01/2021;11;0.05;0.04
01/02/2021;11;;
01/03/2021;11;-0.2;-0.24
01/04/2021;11;0.4;0.4
01/05/2021;11;0.66;0.2
01/06/2021;11;0.25;1.29
01/07/2021;11;9.67;9.67
01/08/2021;11;;
01/09/2021;11;0.02;0.01
01/10/2021;11;0.05;0.04
01/11/2021;11;-0.6;-0.52
01/12/2021;11;;
01/01/2022;11;;
01/02/2010;12;0.31;0.47
01/03/2010;12;-1.13;-0.32
01/04/2010;12;2.8;5.12
01/05/2010;12;3.17;4.94
01/06/2010;12;0.92;-0.03
01/07/2010;12;0.25;1.12
01/08/2010;12;16.03;13.39
01/09/2010;12;-4.23;-6.85
01/10/2010;12;;
01/11/2010;12;-0.57;2.67
01/12/2010;12;7.14;13.64
01/01/2011;12;1.51;2.55
01/02/2011;12;-1.31;-1.66
01/03/2011;12;-2.65;-6.35
01/04/2011;12;-0.85;
01/05/2011;12;-6.53;-0.84
01/06/2011;12;-5.53;3.5
01/07/2011;12;-23.85;-7.45
01/08/2011;12;8.41;20.8
01/09/2011;12;16.92;16.75
01/10/2011;12;-9.19;-3.08
01/11/2011;12;-0.67;-1.62
01/12/2011;12;0.52;3.72
01/01/2012;12;-0.33;0.1
01/02/2012;12;1.49;0.44
01/03/2012;12;;
01/04/2012;12;5.47;13.34
01/05/2012;12;;
01/06/2012;12;0.35;-0.41
01/07/2012;12;3.59;1.98
01/08/2012;12;1.23;0.07
01/09/2012;12;8.21;1.58
01/10/2012;12;;
01/11/2012;12;-0.83;1.76
01/12/2012;12;4.13;6.45
01/01/2013;12;;
01/02/2013;12;-1.83;-1.18
01/03/2013;12;1;-1.17
01/04/2013;12;0.4;0.94
01/05/2013;12;0.53;2.09
01/06/2013;12;1.02;1.14
01/07/2013;12;0.22;-0.1
01/08/2013;12;0.34;-0.61
01/09/2013;12;0.38;-0.6
01/10/2013;12;3.95;2.37
01/11/2013;12;0.51;0.43
01/12/2013;12;-0.71;-0.89
01/01/2014;12;1.46;3.52
01/02/2014;12;-1.23;0.57
01/03/2014;12;-0.98;-0.77
01/04/2014;12;-0.84;-2.17
01/05/2014;12;-0.32;-0.41
01/06/2014;12;-0.58;-0.33
01/07/2014;12;-1.26;-5.56
01/08/2014;12;-0.1;0.9
01/09/2014;12;0.76;0.35
01/10/2014;12;0.11;1
01/11/2014;12;0.17;-0.1
01/12/2014;12;0.33;0.52
01/01/2015;12;0.35;0.17
01/02/2015;12;-1.05;-0.45
01/03/2015;12;1.49;2.35
01/04/2015;12;0.71;0.9
01/05/2015;12;0.1;0.32
01/06/2015;12;1.57;2.94
01/07/2015;12;2.88;0.44
01/08/2015;12;;
01/09/2015;12;-0.78;-0.23
01/10/2015;12;0.72;0.49
01/11/2015;12;0.45;0.21
01/12/2015;12;-0.89;0.65
01/01/2016;12;0.2;1.3
01/02/2016;12;0.16;0.98
01/03/2016;12;1.06;1.56
01/04/2016;12;0.39;-0.06
